NEWID,AGE_REF,AGE2,BATHRMQ,BEDROOMQ,BLS_URBN,CUTENURE,EDUC_REF,FAM_SIZE,FAM_TYPE,FINCBTAX,FINLWT21,FSALARYX,FSSIX,INC_RANK,MARITAL1,NO_EARNR,NUM_AUTO,OCCUCOD1,OCCUCOD2,OTHRINCX,PERSLT18,PERSOT64,POPSIZE,PRINEARN,QINTRVMO,QINTRVYR,RACE2,REF_RACE,REGION,SEX_REF,SEX2,SMSASTAT,ST_HOUS,VEHQ,WELFAREX,WTREP01,WTREP02,WTREP03,WTREP04,WTREP05,WTREP06,WTREP07,WTREP08,WTREP09,WTREP10,WTREP11,WTREP12,WTREP13,WTREP14,WTREP15,WTREP16,WTREP17,WTREP18,WTREP19,WTREP20,WTREP21,WTREP22,WTREP23,WTREP24,WTREP25,WTREP26,WTREP27,WTREP28,WTREP29,WTREP30,WTREP31,WTREP32,WTREP33,WTREP34,WTREP35,WTREP36,WTREP37,WTREP38,WTREP39,WTREP40,WTREP41,WTREP42,WTREP43,WTREP44,TOTEXPPQ,TOTEXPCQ,FDAWAYPQ,FDAWAYCQ,ALCBEVPQ,ALCBEVCQ,HOUSPQ,HOUSCQ,SHELTPQ,SHELTCQ,MRTINTPQ,MRTINTCQ,RNTXRPPQ,RNTXRPCQ,UTILPQ,UTILCQ,APPARPQ,APPARCQ,TRANSPQ,TRANSCQ,GASMOPQ,GASMOCQ,VEHFINPQ,VEHFINCQ,PUBTRAPQ,PUBTRACQ,HEALTHPQ,HEALTHCQ,HLTHINPQ,HLTHINCQ,MEDSRVPQ,MEDSRVCQ,PREDRGPQ,PREDRGCQ,ENTERTPQ,ENTERTCQ,PERSCAPQ,PERSCACQ,READPQ,READCQ,EDUCAPQ,EDUCACQ,TOBACCPQ,TOBACCCQ,MISCPQ,MISCCQ,CASHCOPQ,CASHCOCQ,LIFINSPQ,LIFINSCQ,RETPENPQ,RETPENCQ,STATE,TOTEX4PQ,TOTEX4CQ,UNISTRQ,INCLASS2,CUID,INTERI,HISP_REF,HISP2,HIGH_EDU,CREDITB,IRAB,LIQUIDB,STOCKB,DIVISION,GROCERPQ,GROCERCQ,inclass_label,inclass_short,educ_label,high_educ_label,occucod1_label,occucod1_broad,marital_label,fam_type_label,fam_type_broad,tenure_label,tenure_owner,region_label,urban_label,sex_ref_label,race_ref_label,hisp_ref_label,state_label,popsize_label,occucod2_label,race2_label,sex2_label,unistrq_label,FLAG_CQ_MISSING,TOTEXP_AVG_Q,TOTEXP_ANN,TOTEX4_AVG_Q,TOTEX4_ANN,HOUS_AVG_Q,HOUS_ANN,SHELT_AVG_Q,SHELT_ANN,UTIL_AVG_Q,UTIL_ANN,MRTINT_AVG_Q,MRTINT_ANN,RNTXRP_AVG_Q,RNTXRP_ANN,GROCER_AVG_Q,GROCER_ANN,FDAWAY_AVG_Q,FDAWAY_ANN,TRANS_AVG_Q,TRANS_ANN,GASMO_AVG_Q,GASMO_ANN,VEHFIN_AVG_Q,VEHFIN_ANN,PUBTRA_AVG_Q,PUBTRA_ANN,HEALTH_AVG_Q,HEALTH_ANN,HLTHIN_AVG_Q,HLTHIN_ANN,MEDSRV_AVG_Q,MEDSRV_ANN,PREDRG_AVG_Q,PREDRG_ANN,ENTERT_AVG_Q,ENTERT_ANN,EDUCA_AVG_Q,EDUCA_ANN,APPAR_AVG_Q,APPAR_ANN,TOBACC_AVG_Q,TOBACC_ANN,RETPEN_AVG_Q,RETPEN_ANN,LIFINS_AVG_Q,LIFINS_ANN,CASHCO_AVG_Q,CASHCO_ANN,PERSCA_AVG_Q,PERSCA_ANN,READ_AVG_Q,READ_ANN,ALCBEV_AVG_Q,ALCBEV_ANN,MISC_AVG_Q,MISC_ANN,EXPENSE_RATIO,HOUSING_RATIO,TRANSPORT_RATIO,HEALTH_RATIO,RETIRE_RATIO,FOOD_RATIO,LIFESTYLE_ANN,LIFESTYLE_RATIO,LIFESTYLE_SHARE,NECESSITY_ANN,NECESSITY_RATIO,NECESSITY_SHARE,DISCRETIONARY_ANN,DISCRETIONARY_RATIO,DISCRETIONARY_SHARE,HOUS_SHARE,GROCER_SHARE,FDAWAY_SHARE,TRANS_SHARE,HEALTH_SHARE,ENTERT_SHARE,EDUCA_SHARE,APPAR_SHARE,RETPEN_SHARE,CASHCO_SHARE,TOBACC_SHARE,ALCBEV_SHARE,MISC_SHARE,FOOD_TOTAL_SHARE,HOMEOWNER,HAS_CHILDREN,HAS_ELDERLY,SINGLE_EARNER,ZERO_EARNER,HOUSING_BURDENED,HOUSING_SEVERE,FLAG_REGION_UNKNOWN,FLAG_NEG_INCOME,FLAG_ZERO_INCOME,FLAG_INCOME_INVALID,FLAG_ZERO_SPEND,FLAG_EXTREME_RATIO,EDUC_REF_ORD,LOG_INCOME,INCOME_QUINTILE
5658904,41,42.0,2.0,4.0,1,1,15,4,4,57000,34018.147,34000,0,0.4685277,1,3,1,,11.0,,0,0,3,3,1,2025,1.0,1,2.0,2,1.0,1,2,2,,,,83798.097,69182.276,73441.503,,,68447.532,,58716.316,,,65486.485,71622.717,,54175.033,63691.713,,59966.38,,70688.465,46983.481,,,,70730.001,,,,,,57711.085,53407.243,69164.497,,61917.65,,,,66735.872,68590.386,72484.708,71363.385,62049.065,23874.8999,0.0,1225.0,0.0,260.0,0.0,6569.0,0.0,3138.0,0.0,1513.0,0.0,0.0,0.0,2311.0,0.0,570.0,0.0,1814.0,0.0,660.0,0.0,608.0,0.0,0.0,0.0,1851.0,0.0,1626.0,0.0,225.0,0.0,0.0,0.0,130.0,0.0,330.0,0.0,0.0,0.0,1560.0,0.0,0.0,0.0,108.0,0.0,3600.0,0.0,0.0,0.0,1957.8999,0.0,39.0,23874.8999,0.0,3.0,3,565890,4,1,1.0,15,,2.0,,,3.0,3900.0,0.0,"$30,000-$49,999",$30-50K,Bachelor's degree,Bachelor's degree,,,Married,"Married, children >17",Married with children,Owned with mortgage,Owner,Midwest,Urban,Female,White,Hispanic / Latino,Ohio,MSA 1.5M-4M,Machine / transportation operator,White,Male,Apartment (2-4 units),1,23874.8999,95499.5996,23874.8999,95499.5996,6569.0,26276.0,3138.0,12552.0,2311.0,9244.0,1513.0,6052.0,0.0,0.0,3900.0,15600.0,1225.0,4900.0,1814.0,7256.0,660.0,2640.0,608.0,2432.0,0.0,0.0,1851.0,7404.0,1626.0,6504.0,225.0,900.0,0.0,0.0,130.0,520.0,1560.0,6240.0,570.0,2280.0,0.0,0.0,1957.8999,7831.5996,0.0,0.0,3600.0,14400.0,330.0,1320.0,0.0,0.0,260.0,1040.0,108.0,432.0,1.6754315719298245,0.4609824561403509,0.12729824561403508,0.12989473684210526,0.1373964842105263,0.35964912280701755,23140.0,0.40596491228070175,0.24230468082507017,30260.0,0.5308771929824562,0.3168599672327841,31132.0,0.5461754385964912,0.32599089556811084,0.2751425148383554,0.16335147021914845,0.051309115645758165,0.07597937614808596,0.07752912086554968,0.005445049007304948,0.06534058808765937,0.023874445647414002,0.08200662236074967,0.15078597250998316,0.0,0.010890098014609896,0.004523579175299495,0.2146605858649066,1,0,0,0,0,1,0,0,0,0,0,0,0,6,4.7558748556724915,Q3
5658914,46,,2.0,3.0,1,4,12,3,7,13000,28125.124,0,13000,0.1530684,4,0,0,,,,2,0,3,1,1,2025,,2,3.0,2,,1,2,0,,45046.767,64834.505,37222.081,49501.214,41157.214,46795.287,,,,68724.387,,68027.493,37618.872,51011.106,,,,,,61320.323,,,,67222.637,39122.324,,63071.692,,70616.479,50544.729,,,69875.487,,,64257.691,,77301.804,,,58835.737,42913.225,50314.232,,3655.0,0.0,390.0,0.0,0.0,0.0,1436.0,0.0,755.0,0.0,0.0,0.0,755.0,0.0,380.0,0.0,140.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,342.0,0.0,0.0,0.0,320.0,0.0,0.0,0.0,227.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,3655.0,0.0,8.0,1,565891,4,2,,12,,,2.0,,7.0,1040.0,0.0,"Under $15,000",<$15K,High school graduate,High school graduate,,,Separated,Single mother,Single parent,Renter,Renter,South,Urban,Female,Black / African American,Not Hispanic / Latino,Louisiana,MSA 1.5M-4M,,,,,1,3655.0,14620.0,3655.0,14620.0,1436.0,5744.0,755.0,3020.0,380.0,1520.0,0.0,0.0,755.0,3020.0,1040.0,4160.0,390.0,1560.0,80.0,320.0,0.0,0.0,0.0,0.0,80.0,320.0,342.0,1368.0,0.0,0.0,320.0,1280.0,0.0,0.0,227.0,908.0,0.0,0.0,140.0,560.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1246153846153846,0.44184615384615383,0.024615384615384615,0.10523076923076922,0.0,0.44,3028.0,0.23292307692307693,0.20711354309165528,5848.0,0.44984615384615384,0.4,3028.0,0.23292307692307693,0.20711354309165528,0.39288645690834473,0.28454172366621067,0.106703146374829,0.02188782489740082,0.09357045143638851,0.06210670314637483,0.0,0.038303693570451436,0.0,0.0,0.0,0.0,0.0,0.3912448700410397,0,1,0,0,1,1,0,0,0,0,0,0,0,3,4.113943352306837,Q1 (Bottom 20%)
5658934,82,70.0,1.0,2.0,1,5,15,2,1,7540,23204.257,0,0,0.1233903,1,0,0,,,,0,2,2,1,1,2025,1.0,4,4.0,2,1.0,1,2,1,,41869.387,,47875.041,,44093.01,,,45734.494,36935.729,46028.147,,51580.093,43063.32,45726.188,41597.784,45873.9,,,,48378.523,,44519.48,44224.42,55721.323,,,,,,48962.406,,,,40160.21,50053.552,,50686.145,,50290.028,43096.351,,,48172.307,,5937.0,0.0,0.0,0.0,0.0,0.0,957.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,132.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1050.0,0.0,1050.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130.0,0.0,0.0,0.0,1200.0,0.0,0.0,0.0,0.0,0.0,6.0,5937.0,0.0,7.0,1,565893,4,2,2.0,15,,,1.0,,9.0,2600.0,0.0,"Under $15,000",<$15K,Bachelor's degree,Bachelor's degree,,,Married,Married couple only,Married couple,Student housing,Other,West,Urban,Female,Asian,Not Hispanic / Latino,California,MSA under 1.5M,,White,Male,,1,5937.0,23748.0,5937.0,23748.0,957.0,3828.0,0.0,0.0,132.0,528.0,0.0,0.0,0.0,0.0,2600.0,10400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1050.0,4200.0,1050.0,4200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130.0,520.0,0.0,0.0,0.0,0.0,1200.0,4800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.149602122015915,0.5076923076923077,0.0,0.5570291777188329,0.0,1.3793103448275863,5320.0,0.7055702917771883,0.22401886474650498,14600.0,1.936339522546419,0.6147886137780023,5320.0,0.7055702917771883,0.22401886474650498,0.16119252147549268,0.4379316152939195,0.0,0.0,0.17685699848408287,0.0,0.0,0.0,0.0,0.20212228398180898,0.021896580764695976,0.0,0.0,0.4379316152939195,0,0,1,0,1,1,1,0,0,0,0,0,0,6,3.877371345869774,Q1 (Bottom 20%)
5658944,76,77.0,2.0,3.0,2,2,15,2,1,49033,62502.155,0,0,0.4185619,1,0,1,,,,0,2,5,1,1,2025,1.0,1,3.0,2,1.0,2,2,5,,114013.044,,,,148913.876,,104371.594,113209.984,115628.53,,,,,,159388.546,,,,118060.002,141535.553,,102297.084,,128237.563,111683.845,,,166048.241,,,122025.924,,167790.03,,,118315.229,117223.317,114225.055,,115922.402,93205.045,101829.866,131806.005,132602.289,14551.0,0.0,2015.0,0.0,0.0,0.0,2928.0,0.0,1130.0,0.0,0.0,0.0,0.0,0.0,1557.0,0.0,200.0,0.0,1885.0,0.0,700.0,0.0,51.0,0.0,0.0,0.0,1701.0,0.0,1380.0,0.0,321.0,0.0,0.0,0.0,555.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2811.0,0.0,1442.0,0.0,0.0,0.0,,14551.0,0.0,3.0,3,565894,4,2,2.0,15,,,,,,1014.0,0.0,"$30,000-$49,999",$30-50K,Bachelor's degree,Bachelor's degree,,,Married,Married couple only,Married couple,"Owned, no mortgage",Owner,South,Rural,Female,White,Not Hispanic / Latino,,MSA size unclassified,,White,Male,Apartment (2-4 units),1,14551.0,58204.0,14551.0,58204.0,2928.0,11712.0,1130.0,4520.0,1557.0,6228.0,0.0,0.0,0.0,0.0,1014.0,4056.0,2015.0,8060.0,1885.0,7540.0,700.0,2800.0,51.0,204.0,0.0,0.0,1701.0,6804.0,1380.0,5520.0,321.0,1284.0,0.0,0.0,555.0,2220.0,0.0,0.0,200.0,800.0,0.0,0.0,0.0,0.0,1442.0,5768.0,2811.0,11244.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.187037301409255,0.23885954357269593,0.15377398894621988,0.1387636897599576,0.0,0.24709889258254644,22324.0,0.4552852160789672,0.3835475225070442,24168.0,0.49289254175759184,0.41522919386983714,22324.0,0.4552852160789672,0.3835475225070442,0.2012232836231187,0.06968593223833414,0.1384784550889973,0.12954436121228782,0.11689918218679128,0.038141708473644426,0.0,0.013744759810322315,0.0,0.19318259913408012,0.0,0.0,0.0,0.20816438732733145,1,0,1,0,1,0,0,0,0,0,0,0,0,6,4.69048846562202,Q2
5658954,64,58.0,3.0,7.0,2,2,10,4,4,6875,32988.118,0,0,0.1194122,1,3,0,1.0,,,0,0,5,1,1,2025,1.0,1,2.0,1,2.0,2,2,1,,,59537.171,,67014.804,58119.498,54336.746,,,66196.8,,46648.589,,,59019.536,60142.117,,56167.457,63789.105,,61845.402,,57230.791,52783.769,,,,51889.594,,,,,,67932.933,50473.262,60418.152,,58298.971,,,,64665.231,63672.112,68927.144,58807.178,30812.5656,0.0,1025.0,0.0,0.0,0.0,4141.0,0.0,1465.0,0.0,0.0,0.0,0.0,0.0,1701.0,0.0,900.0,0.0,800.0,0.0,0.0,0.0,0.0,0.0,500.0,0.0,12140.0,0.0,775.0,0.0,10765.0,0.0,150.0,0.0,1650.0,0.0,0.0,0.0,160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,508.0,0.0,0.0,0.0,5588.5656,0.0,,30812.5656,0.0,3.0,7,565895,4,2,2.0,10,,,5.0,,,3900.0,0.0,"$150,000 and over",$150K+,Grades 1-8,Grades 1-8,Manager / Administrator,White collar,Married,"Married, children >17",Married with children,"Owned, no mortgage",Owner,Midwest,Rural,Male,White,Not Hispanic / Latino,,MSA size unclassified,,White,Female,Apartment (2-4 units),1,30812.5656,123250.2624,30812.5656,123250.2624,4141.0,16564.0,1465.0,5860.0,1701.0,6804.0,0.0,0.0,0.0,0.0,3900.0,15600.0,1025.0,4100.0,800.0,3200.0,0.0,0.0,0.0,0.0,500.0,2000.0,12140.0,48560.0,775.0,3100.0,10765.0,43060.0,150.0,600.0,1650.0,6600.0,0.0,0.0,900.0,3600.0,0.0,0.0,5588.5656,22354.2624,0.0,0.0,508.0,2032.0,0.0,0.0,160.0,640.0,0.0,0.0,0.0,0.0,17.927310894545457,2.409309090909091,0.46545454545454545,7.063272727272727,3.2515290763636364,2.8654545454545453,16332.0,2.3755636363636365,0.13251087407015533,67360.0,9.797818181818181,0.5465302765959872,16972.0,2.4686545454545454,0.1377035607836564,0.13439322300379947,0.12657173864158847,0.033265649258366205,0.02596343356750533,0.39399510438689334,0.05354958173297974,0.0,0.029208862763443495,0.18137293961655693,0.016486780315365882,0.0,0.0,0.0,0.15983738789995466,1,0,0,0,0,1,1,0,0,0,0,0,1,1,3.8372727025023003,Q1 (Bottom 20%)
5658984,36,34.0,3.0,4.0,1,1,11,4,3,200000,20913.562,200000,0,0.9040687,1,2,0,12.0,3.0,,2,0,3,1,1,2025,1.0,1,3.0,1,2.0,1,2,3,,32290.132,30556.893,40239.812,29246.594,35654.746,35479.188,,,,42981.572,,35153.448,41078.912,37588.506,,,,,,45462.222,,,,42143.058,46751.266,,39365.644,,33170.195,43788.013,,,42771.865,,,47122.687,,41666.368,,,37139.69,38974.041,35301.446,,22897.8501,0.0,2600.0,0.0,650.0,0.0,2714.5,0.0,1944.5,0.0,1257.0,0.0,0.0,0.0,770.0,0.0,650.0,0.0,4831.0,0.0,1200.0,0.0,1154.0,0.0,0.0,0.0,3120.0,0.0,3120.0,0.0,0.0,0.0,0.0,0.0,350.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,450.0,0.0,0.0,0.0,550.0,0.0,3732.3501,0.0,22.0,22897.8501,0.0,3.0,6,565898,4,2,2.0,15,,,,,7.0,3250.0,0.0,"$100,000-$149,999",$100-150K,"High school, no diploma",Bachelor's degree,Construction / mechanics,Blue collar,Married,"Married, children 6-17",Married with children,Owned with mortgage,Owner,South,Urban,Male,White,Not Hispanic / Latino,Louisiana,MSA 1.5M-4M,Professional,White,Female,Apartment (2-4 units),1,22897.8501,91591.4004,22897.8501,91591.4004,2714.5,10858.0,1944.5,7778.0,770.0,3080.0,1257.0,5028.0,0.0,0.0,3250.0,13000.0,2600.0,10400.0,4831.0,19324.0,1200.0,4800.0,1154.0,4616.0,0.0,0.0,3120.0,12480.0,3120.0,12480.0,0.0,0.0,0.0,0.0,350.0,1400.0,0.0,0.0,650.0,2600.0,0.0,0.0,3732.3501,14929.4004,550.0,2200.0,0.0,0.0,0.0,0.0,0.0,0.0,650.0,2600.0,450.0,1800.0,0.457957002,0.05429,0.09662,0.0624,0.074647002,0.117,17000.0,0.085,0.18560694481967982,47004.0,0.23502,0.5131922843708371,18800.0,0.094,0.2052594448594106,0.11854824746188726,0.14193472250916692,0.11354777800733354,0.2109805059820878,0.13625733360880024,0.015285277808679514,0.0,0.028386944501833385,0.16300002330786506,0.0,0.0,0.028386944501833385,0.019652500039730805,0.25548250051650045,1,1,0,0,0,0,0,0,0,0,0,0,0,2,5.301029995663981,Q5 (Top 20%)
5658994,21,,1.0,2.0,1,4,13,1,8,36000,28120.271,36000,0,0.323996,5,1,1,7.0,,,0,0,3,1,1,2025,,1,3.0,2,,1,2,1,,,,61100.396,51329.798,55341.057,,63449.449,,,,65034.238,62045.608,56390.609,50357.508,50029.851,,57819.546,54149.804,50474.214,,,62207.84,,59077.65,,,59583.358,52261.654,,66360.628,49191.657,,53132.597,,60990.732,55004.106,,,,56980.555,,,,,7665.5,0.0,390.0,0.0,0.0,0.0,3716.0,0.0,2175.0,0.0,0.0,0.0,2175.0,0.0,1316.0,0.0,50.0,0.0,795.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,570.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,844.5,0.0,13.0,7665.5,0.0,2.0,2,565899,4,2,,13,,,,,5.0,1300.0,0.0,"$15,000-$29,999",$15-30K,"Some college, no degree","Some college, no degree",Technician,Sales / service,Never married,Single consumer,Single consumer,Renter,Renter,South,Urban,Female,White,Not Hispanic / Latino,Georgia,MSA 1.5M-4M,,,,Single-family attached,1,7665.5,30662.0,7665.5,30662.0,3716.0,14864.0,2175.0,8700.0,1316.0,5264.0,0.0,0.0,2175.0,8700.0,1300.0,5200.0,390.0,1560.0,795.0,3180.0,180.0,720.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,570.0,2280.0,0.0,0.0,50.0,200.0,0.0,0.0,844.5,3378.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8517222222222223,0.4128888888888889,0.08833333333333333,0.0,0.09383333333333334,0.18777777777777777,4040.0,0.11222222222222222,0.13175918074489595,8380.0,0.23277777777777778,0.27330245906985845,4040.0,0.11222222222222222,0.13175918074489595,0.48476942143369645,0.16959102472115323,0.05087730741634597,0.10371143434870524,0.0,0.07435914160850564,0.0,0.006522731720044354,0.11016893875154915,0.0,0.0,0.0,0.0,0.2204683321374992,0,0,0,1,0,1,0,0,0,0,0,0,0,4,4.556302500767287,Q2
5659004,30,31.0,2.0,3.0,1,4,14,4,3,0,30213.812,0,0,0.0082727,1,1,1,,10.0,,2,0,2,1,1,2025,1.0,1,4.0,2,1.0,1,2,2,,,51355.521,,66836.542,,66052.946,61593.205,,,,49407.482,,,,,,58761.181,71436.753,55907.096,,49473.68,,,,64997.797,60542.119,63453.699,67733.347,74039.051,,51106.21,67625.477,60572.613,,,47449.094,,62249.54,,,71923.724,61224.936,,64586.478,17340.6501,0.0,1848.0,0.0,0.0,0.0,4669.0,0.0,2826.0,0.0,0.0,0.0,2826.0,0.0,884.0,0.0,450.0,0.0,3657.0,0.0,1750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1640.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,882.6501,0.0,6.0,17340.6501,0.0,7.0,7,565900,4,1,1.0,14,,,,,9.0,4094.0,0.0,"$150,000 and over",$150K+,Associate's degree,Associate's degree,,,Married,"Married, children 6-17",Married with children,Renter,Renter,West,Urban,Female,White,Hispanic / Latino,California,MSA under 1.5M,Other service,White,Male,,1,17340.6501,69362.6004,17340.6501,69362.6004,4669.0,18676.0,2826.0,11304.0,884.0,3536.0,0.0,0.0,2826.0,11304.0,4094.0,16376.0,1848.0,7392.0,3657.0,14628.0,1750.0,7000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1640.0,6560.0,0.0,0.0,450.0,1800.0,0.0,0.0,882.6501,3530.6004,0.0,0.0,0.0,0.0,100.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,15752.0,,0.2270964454787079,31004.0,,0.44698439535435874,16152.0,,0.2328632419611535,0.26925172776538525,0.236092647991323,0.10657039899559476,0.21089174736303573,0.0,0.0945754623121079,0.0,0.025950584171005216,0.0509006349191026,0.0,0.0,0.0,0.0,0.3426630469869178,0,1,0,1,0,,,0,0,1,1,0,,5,,
5659074,54,55.0,3.0,4.0,1,2,15,3,3,327687,26883.98,151900,0,0.9662545,1,2,3,1.0,,,1,0,2,1,1,2025,1.0,1,4.0,1,2.0,1,2,6,,,58679.894,,47601.724,50170.242,,,,43548.661,,,,,,50499.964,53179.126,54208.326,,47827.372,,,,52517.381,55563.962,58609.455,58930.833,52141.344,,47594.3,55177.652,55841.286,,,48255.787,,52717.156,,,57192.621,55457.714,,50715.261,50929.923,,57729.2513,0.0,1233.0,0.0,85.0,0.0,8637.6855,0.0,5393.4295,0.0,0.0,0.0,0.0,0.0,2186.0,0.0,820.0,0.0,4696.0,0.0,1385.0,0.0,0.0,0.0,39.0,0.0,1955.0,0.0,1200.0,0.0,570.0,0.0,75.0,0.0,1691.0,0.0,225.0,0.0,45.0,0.0,13355.0,0.0,0.0,0.0,166.0,0.0,9200.0,0.0,600.0,0.0,10098.5658,0.0,6.0,57729.2513,0.0,3.0,6,565907,4,2,2.0,15,,6.0,6.0,5.0,9.0,4922.0,0.0,"$100,000-$149,999",$100-150K,Bachelor's degree,Bachelor's degree,Manager / Administrator,White collar,Married,"Married, children 6-17",Married with children,"Owned, no mortgage",Owner,West,Urban,Male,White,Not Hispanic / Latino,California,MSA under 1.5M,,White,Female,Apartment (2-4 units),1,57729.2513,230917.0052,57729.2513,230917.0052,8637.6855,34550.742,5393.4295,21573.718,2186.0,8744.0,0.0,0.0,0.0,0.0,4922.0,19688.0,1233.0,4932.0,4696.0,18784.0,1385.0,5540.0,0.0,0.0,39.0,156.0,1955.0,7820.0,1200.0,4800.0,570.0,2280.0,75.0,300.0,1691.0,6764.0,13355.0,53420.0,820.0,3280.0,0.0,0.0,10098.5658,40394.2632,600.0,2400.0,9200.0,36800.0,225.0,900.0,45.0,180.0,85.0,340.0,166.0,664.0,0.7046877209043997,0.1054382444222688,0.057322994198732324,0.023864236298663053,0.12327087495079146,0.07513267233671156,52116.0,0.1590420126523176,0.22569147713855764,48692.0,0.14859301711694392,0.21086363889843135,107280.0,0.32738558441439547,0.4645825018693772,0.14962406934939756,0.08526006988072612,0.02135832307251835,0.08134524342947784,0.03386498102739122,0.0292919094206233,0.23133852768327864,0.014204237566476112,0.17492978988279378,0.15936461659948808,0.0,0.0014723904794517921,0.0028754919951646763,0.10661839295324448,1,1,0,0,0,0,0,0,0,0,0,0,0,6,5.515459212391671,Q5 (Top 20%)
5659124,88,83.0,2.0,3.0,1,2,16,2,1,60800,31840.3,0,0,0.4886648,1,0,1,,,,0,2,2,1,1,2025,4.0,4,4.0,1,2.0,1,2,1,,57748.51,64054.159,,57194.915,,,59471.989,61769.319,51143.212,,65987.488,68899.87,57744.02,72185.7,62809.948,,,,64899.27,,62030.129,67599.021,52217.125,,,,,,66569.052,,,,63533.465,52095.538,,60691.985,,55173.067,70269.265,,,60720.48,,,18494.25,0.0,0.0,0.0,260.0,0.0,7460.25,0.0,5230.25,0.0,0.0,0.0,0.0,0.0,1729.0,0.0,0.0,0.0,795.0,0.0,150.0,0.0,0.0,0.0,0.0,0.0,3549.0,0.0,3510.0,0.0,0.0,0.0,39.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2500.0,0.0,0.0,0.0,0.0,0.0,53.0,18494.25,0.0,3.0,3,565912,4,2,2.0,16,,,,,9.0,3900.0,0.0,"$30,000-$49,999",$30-50K,Graduate / Professional degree,Graduate / Professional degree,,,Married,Married couple only,Married couple,"Owned, no mortgage",Owner,West,Urban,Male,Asian,Not Hispanic / Latino,Washington,MSA under 1.5M,,Asian,Female,Apartment (2-4 units),1,18494.25,73977.0,18494.25,73977.0,7460.25,29841.0,5230.25,20921.0,1729.0,6916.0,0.0,0.0,0.0,0.0,3900.0,15600.0,0.0,0.0,795.0,3180.0,150.0,600.0,0.0,0.0,0.0,0.0,3549.0,14196.0,3510.0,14040.0,0.0,0.0,39.0,156.0,30.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2500.0,10000.0,0.0,0.0,0.0,0.0,260.0,1040.0,0.0,0.0,1.2167269736842106,0.4908059210526316,0.05230263157894737,0.23348684210526316,0.0,0.2565789473684211,11160.0,0.18355263157894736,0.1508576990145586,32976.0,0.5423684210526316,0.44576016870108276,11160.0,0.18355263157894736,0.1508576990145586,0.40338213228435865,0.21087635346121092,0.0,0.042986333590169915,0.19189748164970194,0.0016221257958554686,0.0,0.0,0.0,0.13517714965462238,0.0,0.014058423564080727,0.0,0.21087635346121092,1,0,1,0,1,1,0,0,0,0,0,0,0,7,4.783903579272735,Q3
